time	V(a,b)	V(a,n)	V(b,n)	V(c,n)	I(Ra)	I(Rla)
2.228770000000001e-002	-3.265444e+002	-1.325482e+002	1.939962e+002	-6.144791e+001	-7.856486e+000	-4.849850e+000
2.228800000000000e-002	-3.267156e+002	-1.326612e+002	1.940544e+002	-6.139315e+001	-9.999272e+000	-4.849946e+000
2.229985714285715e-002	-3.351871e+002	-1.388218e+002	1.963653e+002	-5.754348e+001	-9.999245e+000	-4.857379e+000
2.231171428571429e-002	-3.436480e+002	-1.449671e+002	1.986809e+002	-5.371376e+001	-9.999218e+000	-4.867647e+000
2.232357142857143e-002	-3.520981e+002	-1.510970e+002	2.010011e+002	-4.990399e+001	-9.999191e+000	-4.880751e+000
2.233542857142857e-002	-3.605376e+002	-1.572117e+002	2.033259e+002	-4.611417e+001	-9.999165e+000	-4.896690e+000
2.234728571428572e-002	-3.689663e+002	-1.633110e+002	2.056553e+002	-4.234430e+001	-9.999138e+000	-4.915463e+000
2.235914285714286e-002	-3.773844e+002	-1.693950e+002	2.079894e+002	-3.859438e+001	-9.999111e+000	-4.937073e+000
2.237100000000000e-002	-3.857917e+002	-1.754636e+002	2.103281e+002	-3.486441e+001	-9.999084e+000	-4.961517e+000
2.237110000000001e-002	-3.858623e+002	-1.755145e+002	2.103478e+002	-3.483325e+001	-9.999084e+000	-4.961750e+000
2.237130000000001e-002	-3.859358e+002	-1.755825e+002	2.103533e+002	-3.477091e+001	-8.332441e+000	-4.962215e+000
2.237170000000001e-002	-3.857936e+002	-1.755737e+002	2.102199e+002	-3.464626e+001	-2.142055e+000	-4.963147e+000
2.237200000000000e-002	-3.854854e+002	-1.754663e+002	2.100191e+002	-3.455276e+001	7.709707e-004	-4.963844e+000
2.238999999999999e-002	-3.617927e+002	-1.664047e+002	1.953880e+002	-2.898323e+001	7.235849e-004	-5.001081e+000
2.239010000000000e-002	-3.616609e+002	-1.663542e+002	1.953067e+002	-2.895253e+001	7.233215e-004	-5.001263e+000
2.239030000000000e-002	-3.614650e+002	-1.662870e+002	1.951781e+002	-2.889108e+001	-1.665920e+000	-5.001625e+000
2.239070000000000e-002	-3.613625e+002	-1.662971e+002	1.950654e+002	-2.876826e+001	-7.856309e+000	-5.002349e+000
2.239099999999999e-002	-3.614871e+002	-1.664054e+002	1.950816e+002	-2.867616e+001	-9.999136e+000	-5.002893e+000
2.240342857142857e-002	-3.701979e+002	-1.726487e+002	1.975492e+002	-2.490051e+001	-9.999109e+000	-5.028862e+000
2.241585714285714e-002	-3.788766e+002	-1.788563e+002	2.000203e+002	-2.116405e+001	-9.999081e+000	-5.057597e+000
2.242828571428571e-002	-3.875233e+002	-1.850283e+002	2.024950e+002	-1.746678e+001	-9.999054e+000	-5.089099e+000
2.244071428571428e-002	-3.961380e+002	-1.911646e+002	2.049733e+002	-1.380870e+001	-9.999027e+000	-5.123366e+000
2.245314285714286e-002	-4.047206e+002	-1.972654e+002	2.074552e+002	-1.018982e+001	-9.999000e+000	-5.160399e+000
2.246557142857143e-002	-4.132712e+002	-2.033305e+002	2.099406e+002	-6.610136e+000	-9.998974e+000	-5.200199e+000
2.247800000000000e-002	-4.217897e+002	-2.093600e+002	2.124296e+002	-3.069641e+000	-9.998947e+000	-5.242764e+000
2.247810000000000e-002	-4.218577e+002	-2.094081e+002	2.124497e+002	-3.041595e+000	-9.998947e+000	-5.243130e+000
2.247830000000001e-002	-4.219599e+002	-2.094703e+002	2.124896e+002	-3.019348e+000	-8.332351e+000	-5.243861e+000
2.247870000000000e-002	-4.220197e+002	-2.094501e+002	2.125696e+002	-3.119461e+000	-2.142138e+000	-5.245323e+000
2.247900000000000e-002	-4.219638e+002	-2.093342e+002	2.126296e+002	-3.295329e+000	6.280030e-004	-5.246419e+000
2.251100000000000e-002	-4.112136e+002	-1.922034e+002	2.190102e+002	-2.680672e+001	5.766106e-004	-5.347232e+000
2.251110000000001e-002	-4.111795e+002	-1.921494e+002	2.190300e+002	-2.688061e+001	5.764486e-004	-5.347497e+000
2.251130000000000e-002	-4.110773e+002	-1.920414e+002	2.190359e+002	-2.699457e+001	6.171355e-004	-5.348027e+000
2.251170000000000e-002	-4.107284e+002	-1.918252e+002	2.189032e+002	-2.707793e+001	7.687212e-004	-5.349084e+000
2.251199999999999e-002	-4.103659e+002	-1.916631e+002	2.187028e+002	-2.703969e+001	8.207315e-004	-5.349875e+000
2.256799999999999e-002	-3.343807e+002	-1.610728e+002	1.733079e+002	-1.223511e+001	6.687611e-004	-5.450169e+000
2.256809999999999e-002	-3.342449e+002	-1.610178e+002	1.732271e+002	-1.220938e+001	6.684894e-004	-5.450266e+000
2.256830000000000e-002	-3.340070e+002	-1.609076e+002	1.730994e+002	-1.219177e+001	6.371465e-004	-5.450458e+000
2.256870000000000e-002	-3.336759e+002	-1.606874e+002	1.729886e+002	-1.230120e+001	5.217529e-004	-5.450839e+000
2.256899999999999e-002	-3.335284e+002	-1.605222e+002	1.730062e+002	-1.248404e+001	4.815666e-004	-5.451123e+000
2.257299999999999e-002	-3.321368e+002	-1.583181e+002	1.738188e+002	-1.550069e+001	4.749543e-004	-5.454437e+000
2.257699999999999e-002	-3.307466e+002	-1.561132e+002	1.746334e+002	-1.852026e+001	4.683396e-004	-5.457369e+000
2.258099999999999e-002	-3.293578e+002	-1.539075e+002	1.754503e+002	-2.154276e+001	4.617227e-004	-5.459918e+000
2.258499999999999e-002	-3.279704e+002	-1.517011e+002	1.762693e+002	-2.456818e+001	4.551035e-004	-5.462083e+000
2.258899999999999e-002	-3.265844e+002	-1.494940e+002	1.770905e+002	-2.759653e+001	4.484820e-004	-5.463865e+000
2.259299999999999e-002	-3.251998e+002	-1.472860e+002	1.779138e+002	-3.062780e+001	4.418582e-004	-5.465264e+000
2.259699999999999e-002	-3.238166e+002	-1.450773e+002	1.787393e+002	-3.366199e+001	4.352322e-004	-5.466280e+000
2.259710000000000e-002	-3.237821e+002	-1.450221e+002	1.787600e+002	-3.373790e+001	4.350665e-004	-5.466295e+000
2.259730000000000e-002	-3.237469e+002	-1.449455e+002	1.788014e+002	-3.385590e+001	-1.666177e+000	-5.466323e+000
2.259770000000000e-002	-3.238210e+002	-1.449369e+002	1.788842e+002	-3.394732e+001	-7.856452e+000	-5.466379e+000
2.259799999999999e-002	-3.239774e+002	-1.450311e+002	1.789463e+002	-3.391513e+001	-9.999238e+000	-5.466421e+000
2.261114285714285e-002	-3.327346e+002	-1.510450e+002	1.816896e+002	-3.064457e+001	-9.999211e+000	-5.472048e+000
2.262428571428571e-002	-3.414886e+002	-1.570427e+002	1.844458e+002	-2.740306e+001	-9.999185e+000	-5.480802e+000
2.263742857142857e-002	-3.502395e+002	-1.630244e+002	1.872150e+002	-2.419060e+001	-9.999158e+000	-5.492681e+000
2.265057142857143e-002	-3.589872e+002	-1.689900e+002	1.899972e+002	-2.100718e+001	-9.999131e+000	-5.507687e+000
2.266371428571428e-002	-3.677318e+002	-1.749395e+002	1.927923e+002	-1.785282e+001	-9.999104e+000	-5.525818e+000
2.267685714285714e-002	-3.764733e+002	-1.808729e+002	1.956004e+002	-1.472750e+001	-9.999078e+000	-5.547076e+000
2.269000000000000e-002	-3.852117e+002	-1.867902e+002	1.984215e+002	-1.163123e+001	-9.999051e+000	-5.571459e+000
2.269010000000001e-002	-3.852779e+002	-1.868349e+002	1.984429e+002	-1.160800e+001	-9.999051e+000	-5.571669e+000
2.269030000000001e-002	-3.853426e+002	-1.868905e+002	1.984521e+002	-1.156154e+001	-8.332415e+000	-5.572089e+000
2.269070000000001e-002	-3.851829e+002	-1.868571e+002	1.983257e+002	-1.146864e+001	-2.142049e+000	-5.572929e+000
2.269100000000000e-002	-3.848615e+002	-1.867313e+002	1.981302e+002	-1.139896e+001	7.697230e-004	-5.573558e+000
2.270500000000000e-002	-3.658313e+002	-1.788292e+002	1.870021e+002	-8.172867e+000	7.316623e-004	-5.599816e+000
2.270510000000001e-002	-3.656953e+002	-1.787726e+002	1.869226e+002	-8.149994e+000	7.313901e-004	-5.599982e+000
2.270530000000001e-002	-3.654909e+002	-1.786933e+002	1.867976e+002	-8.104279e+000	-1.665907e+000	-5.600313e+000
2.270570000000001e-002	-3.653714e+002	-1.786793e+002	1.866921e+002	-8.012886e+000	-7.856276e+000	-5.600974e+000
2.270600000000000e-002	-3.654833e+002	-1.787695e+002	1.867138e+002	-7.944351e+000	-9.999095e+000	-5.601470e+000
2.271184000000001e-002	-3.693379e+002	-1.813611e+002	1.879768e+002	-6.615728e+000	-9.999084e+000	-5.611592e+000
2.271768000000001e-002	-3.731852e+002	-1.839431e+002	1.892421e+002	-5.299030e+000	-9.999072e+000	-5.622524e+000
2.272352000000002e-002	-3.770251e+002	-1.865155e+002	1.905097e+002	-3.994258e+000	-9.999061e+000	-5.634266e+000
2.272936000000003e-002	-3.808578e+002	-1.890782e+002	1.917796e+002	-2.701411e+000	-9.999049e+000	-5.646817e+000
2.273520000000003e-002	-3.846831e+002	-1.916313e+002	1.930518e+002	-1.420490e+000	-9.999037e+000	-5.660177e+000
2.274104000000004e-002	-3.885012e+002	-1.941748e+002	1.943263e+002	-1.514946e-001	-9.999026e+000	-5.674348e+000
2.274688000000004e-002	-3.923119e+002	-1.967087e+002	1.956032e+002	1.105576e+000	-9.999014e+000	-5.689328e+000
2.278784000000007e-002	-4.188890e+002	-2.143263e+002	2.045627e+002	9.763672e+000	-9.998935e+000	-5.803414e+000
2.280300000000000e-002	-4.286460e+002	-2.207630e+002	2.078830e+002	1.287997e+001	-9.998906e+000	-5.850787e+000
2.280310000000001e-002	-4.287098e+002	-2.208049e+002	2.079049e+002	1.289998e+001	-9.998906e+000	-5.851130e+000
2.280330000000000e-002	-4.288035e+002	-2.208548e+002	2.079487e+002	1.290611e+001	-8.332311e+000	-5.851817e+000
2.280370000000000e-002	-4.288464e+002	-2.208101e+002	2.080363e+002	1.277378e+001	-2.142102e+000	-5.853191e+000
2.280399999999999e-002	-4.287778e+002	-2.206758e+002	2.081020e+002	1.257376e+001	6.620275e-004	-5.854220e+000
2.280685714285714e-002	-4.277108e+002	-2.189833e+002	2.087276e+002	1.025566e+001	6.569499e-004	-5.863720e+000
2.280971428571428e-002	-4.266415e+002	-2.172886e+002	2.093529e+002	7.935672e+000	6.518660e-004	-5.872991e+000
2.281257142857142e-002	-4.255699e+002	-2.155918e+002	2.099780e+002	5.613781e+000	6.467757e-004	-5.882033e+000
2.281542857142857e-002	-4.244959e+002	-2.138929e+002	2.106029e+002	3.289990e+000	6.416791e-004	-5.890847e+000
2.281828571428571e-002	-4.234195e+002	-2.121919e+002	2.112276e+002	9.642999e-001	6.365760e-004	-5.899432e+000
2.282114285714285e-002	-4.223408e+002	-2.104888e+002	2.118521e+002	-1.363290e+000	6.314666e-004	-5.907788e+000
2.282400000000000e-002	-4.212598e+002	-2.087835e+002	2.124763e+002	-3.692779e+000	6.263508e-004	-5.915915e+000
2.282410000000000e-002	-4.212218e+002	-2.087237e+002	2.124981e+002	-3.774380e+000	6.261714e-004	-5.916190e+000
2.282430000000001e-002	-4.211121e+002	-2.086042e+002	2.125079e+002	-3.903751e+000	6.618937e-004	-5.916738e+000
2.282470000000000e-002	-4.207481e+002	-2.083651e+002	2.123830e+002	-4.017944e+000	7.951075e-004	-5.917830e+000
2.282500000000000e-002	-4.203742e+002	-2.081857e+002	2.121885e+002	-4.002823e+000	8.407483e-004	-5.918647e+000
2.283442857142857e-002	-4.072445e+002	-2.025248e+002	2.047197e+002	-2.194849e+000	8.144887e-004	-5.941335e+000
2.284385714285714e-002	-3.941080e+002	-1.968512e+002	1.972569e+002	-4.056836e-001	7.882158e-004	-5.961602e+000
2.285328571428571e-002	-3.809649e+002	-1.911648e+002	1.898001e+002	1.364673e+000	7.619296e-004	-5.979448e+000
2.286271428571428e-002	-3.678151e+002	-1.854657e+002	1.823495e+002	3.116221e+000	7.356300e-004	-5.994873e+000
2.287214285714285e-002	-3.546587e+002	-1.797538e+002	1.749049e+002	4.848959e+000	7.093171e-004	-6.007878e+000
2.288157142857143e-002	-3.414955e+002	-1.740292e+002	1.674663e+002	6.562890e+000	6.829908e-004	-6.018462e+000
2.289100000000000e-002	-3.283257e+002	-1.682918e+002	1.600338e+002	8.258011e+000	6.566512e-004	-6.026625e+000
2.289110000000000e-002	-3.281862e+002	-1.682310e+002	1.599552e+002	8.275726e+000	6.563721e-004	-6.026682e+000
2.289130000000000e-002	-3.279411e+002	-1.681092e+002	1.598319e+002	8.277321e+000	6.306305e-004	-6.026796e+000
2.289170000000000e-002	-3.275954e+002	-1.678657e+002	1.597298e+002	8.135893e+000	5.360584e-004	-6.027022e+000
2.289200000000000e-002	-3.274370e+002	-1.676830e+002	1.597540e+002	7.929039e+000	5.030492e-004	-6.027189e+000
2.289428571428571e-002	-3.265588e+002	-1.662911e+002	1.602678e+002	6.023283e+000	4.988733e-004	-6.028282e+000
2.289657142857143e-002	-3.256814e+002	-1.648990e+002	1.607825e+002	4.116497e+000	4.946971e-004	-6.029240e+000
2.289885714285714e-002	-3.248048e+002	-1.635067e+002	1.612980e+002	2.208680e+000	4.905204e-004	-6.030063e+000
2.290114285714285e-002	-3.239289e+002	-1.621144e+002	1.618145e+002	2.998330e-001	4.863433e-004	-6.030751e+000
2.290342857142857e-002	-3.230538e+002	-1.607219e+002	1.623319e+002	-1.610044e+000	4.821658e-004	-6.031304e+000
2.290571428571428e-002	-3.221794e+002	-1.593292e+002	1.628502e+002	-3.520951e+000	4.779879e-004	-6.031721e+000
2.290800000000000e-002	-3.213058e+002	-1.579364e+002	1.633693e+002	-5.432889e+000	4.738095e-004	-6.032004e+000
2.290810000000000e-002	-3.212676e+002	-1.578755e+002	1.633921e+002	-5.516581e+000	4.736267e-004	-6.032009e+000
2.290830000000001e-002	-3.212251e+002	-1.577875e+002	1.634376e+002	-5.650139e+000	-1.666139e+000	-6.032019e+000
2.290870000000000e-002	-3.212847e+002	-1.577560e+002	1.635287e+002	-5.772682e+000	-7.856415e+000	-6.032037e+000
2.290900000000000e-002	-3.214301e+002	-1.578331e+002	1.635970e+002	-5.763840e+000	-9.999202e+000	-6.032051e+000
2.291484000000000e-002	-3.251061e+002	-1.601743e+002	1.649318e+002	-4.757491e+000	-9.999191e+000	-6.032785e+000
2.292068000000001e-002	-3.287857e+002	-1.625128e+002	1.662730e+002	-3.760225e+000	-9.999181e+000	-6.034335e+000
2.292652000000001e-002	-3.324690e+002	-1.648485e+002	1.676205e+002	-2.772042e+000	-9.999170e+000	-6.036701e+000
2.293236000000002e-002	-3.361560e+002	-1.671815e+002	1.689745e+002	-1.792942e+000	-9.999159e+000	-6.039883e+000
2.293820000000002e-002	-3.398466e+002	-1.695119e+002	1.703347e+002	-8.229255e-001	-9.999149e+000	-6.043881e+000
2.294404000000003e-002	-3.435409e+002	-1.718394e+002	1.717014e+002	1.380083e-001	-9.999138e+000	-6.048695e+000
2.294988000000003e-002	-3.472388e+002	-1.741643e+002	1.730744e+002	1.089859e+000	-9.999127e+000	-6.054325e+000
2.299084000000007e-002	-3.731504e+002	-1.903941e+002	1.827563e+002	7.637787e+000	-9.999053e+000	-6.103620e+000
2.300900000000000e-002	-3.846281e+002	-1.975426e+002	1.870855e+002	1.045703e+001	-9.999020e+000	-6.132018e+000
2.300910000000001e-002	-3.846912e+002	-1.975816e+002	1.871096e+002	1.047211e+001	-9.999020e+000	-6.132209e+000
2.300930000000001e-002	-3.847497e+002	-1.976259e+002	1.871237e+002	1.050220e+001	-8.332388e+000	-6.132591e+000
2.300970000000001e-002	-3.845773e+002	-1.975699e+002	1.870075e+002	1.056240e+001	-2.142043e+000	-6.133354e+000
2.301000000000000e-002	-3.842466e+002	-1.974271e+002	1.868195e+002	1.060756e+001	7.684929e-004	-6.133925e+000
2.302200000000000e-002	-3.675622e+002	-1.899783e+002	1.775839e+002	1.239442e+001	7.351241e-004	-6.154290e+000
2.302210000000000e-002	-3.674231e+002	-1.899161e+002	1.775070e+002	1.240916e+001	7.348460e-004	-6.154439e+000
2.302230000000001e-002	-3.672126e+002	-1.898256e+002	1.773870e+002	1.243863e+001	-1.665898e+000	-6.154737e+000
2.302270000000001e-002	-3.670808e+002	-1.897892e+002	1.772916e+002	1.249752e+001	-7.856247e+000	-6.155333e+000
2.302300000000000e-002	-3.671834e+002	-1.898626e+002	1.773209e+002	1.254167e+001	-9.999061e+000	-6.155779e+000
2.303785714285715e-002	-3.765223e+002	-1.955979e+002	1.809244e+002	1.467352e+001	-9.999034e+000	-6.181579e+000
2.305271428571428e-002	-3.858251e+002	-2.012897e+002	1.845354e+002	1.675433e+001	-9.999007e+000	-6.210366e+000
2.306757142857143e-002	-3.950918e+002	-2.069380e+002	1.881539e+002	1.878412e+001	-9.998980e+000	-6.242141e+000
2.308242857142857e-002	-4.043224e+002	-2.125426e+002	1.917798e+002	2.076288e+001	-9.998954e+000	-6.276904e+000
2.309728571428571e-002	-4.135169e+002	-2.181037e+002	1.954131e+002	2.269060e+001	-9.998928e+000	-6.314654e+000
2.311214285714285e-002	-4.226753e+002	-2.236213e+002	1.990540e+002	2.456730e+001	-9.998903e+000	-6.355392e+000
2.312700000000000e-002	-4.317975e+002	-2.290952e+002	2.027023e+002	2.639296e+001	-9.998878e+000	-6.399117e+000
2.312710000000000e-002	-4.318583e+002	-2.291316e+002	2.027267e+002	2.640485e+001	-9.998878e+000	-6.399431e+000
2.312730000000000e-002	-4.319462e+002	-2.291705e+002	2.027757e+002	2.639473e+001	-8.332283e+000	-6.400059e+000
2.312770000000000e-002	-4.319773e+002	-2.291036e+002	2.028737e+002	2.622992e+001	-2.142077e+000	-6.401313e+000
2.312800000000000e-002	-4.318998e+002	-2.289527e+002	2.029471e+002	2.600553e+001	6.868581e-004	-6.402253e+000
2.313500000000000e-002	-4.290782e+002	-2.244178e+002	2.046604e+002	1.975745e+001	6.732537e-004	-6.423234e+000
2.313510000000001e-002	-4.290378e+002	-2.243529e+002	2.046848e+002	1.966809e+001	6.730590e-004	-6.423520e+000
2.313530000000001e-002	-4.289230e+002	-2.242231e+002	2.046999e+002	1.952321e+001	7.035519e-004	-6.424092e+000
2.313570000000001e-002	-4.285490e+002	-2.239635e+002	2.045855e+002	1.937804e+001	8.174027e-004	-6.425233e+000
2.313600000000000e-002	-4.281677e+002	-2.237688e+002	2.043989e+002	1.936989e+001	8.563353e-004	-6.426086e+000
2.314714285714286e-002	-4.123678e+002	-2.165017e+002	1.958662e+002	2.063555e+001	8.247355e-004	-6.453204e+000
2.315828571428572e-002	-3.965626e+002	-2.092186e+002	1.873440e+002	2.187454e+001	7.931249e-004	-6.476717e+000
2.316942857142857e-002	-3.807520e+002	-2.019194e+002	1.788326e+002	2.308689e+001	7.615035e-004	-6.496625e+000
2.318057142857143e-002	-3.649360e+002	-1.946043e+002	1.703317e+002	2.427257e+001	7.298715e-004	-6.512929e+000
2.319171428571428e-002	-3.491146e+002	-1.872731e+002	1.618415e+002	2.543159e+001	6.982287e-004	-6.525628e+000
2.320285714285714e-002	-3.332878e+002	-1.799259e+002	1.533619e+002	2.656396e+001	6.665752e-004	-6.534723e+000
2.321400000000000e-002	-3.174556e+002	-1.725626e+002	1.448930e+002	2.766967e+001	6.349109e-004	-6.540213e+000
2.321410000000000e-002	-3.173138e+002	-1.724966e+002	1.448173e+002	2.767929e+001	6.346273e-004	-6.540225e+000
2.321430000000001e-002	-3.170642e+002	-1.723644e+002	1.446997e+002	2.766470e+001	6.146227e-004	-6.540248e+000
2.321470000000001e-002	-3.167094e+002	-1.721001e+002	1.446093e+002	2.749088e+001	5.413649e-004	-6.540291e+000
2.321500000000000e-002	-3.165441e+002	-1.719019e+002	1.446422e+002	2.725974e+001	5.157060e-004	-6.540321e+000
2.321900000000000e-002	-3.149171e+002	-1.692591e+002	1.456579e+002	2.360120e+001	5.077774e-004	-6.540426e+000
2.321910000000001e-002	-3.148765e+002	-1.691931e+002	1.456834e+002	2.350969e+001	5.075792e-004	-6.540421e+000
2.321930000000000e-002	-3.148291e+002	-1.690948e+002	1.457343e+002	2.336048e+001	-1.666106e+000	-6.540412e+000
2.321970000000000e-002	-3.148788e+002	-1.690427e+002	1.458361e+002	2.320665e+001	-7.856386e+000	-6.540392e+000
2.321999999999999e-002	-3.150170e+002	-1.691045e+002	1.459125e+002	2.319199e+001	-9.999175e+000	-6.540377e+000
2.323528571428571e-002	-3.243044e+002	-1.744453e+002	1.498591e+002	2.458616e+001	-9.999150e+000	-6.543549e+000
2.325057142857142e-002	-3.336086e+002	-1.797700e+002	1.538386e+002	2.593144e+001	-9.999124e+000	-6.549956e+000
2.326585714285714e-002	-3.429298e+002	-1.850788e+002	1.578510e+002	2.722785e+001	-9.999099e+000	-6.559597e+000
2.328114285714285e-002	-3.522678e+002	-1.903716e+002	1.618962e+002	2.847538e+001	-9.999074e+000	-6.572473e+000
2.329642857142857e-002	-3.616226e+002	-1.956483e+002	1.659743e+002	2.967403e+001	-9.999048e+000	-6.588583e+000
2.331171428571429e-002	-3.709944e+002	-2.009091e+002	1.700853e+002	3.082380e+001	-9.999023e+000	-6.607928e+000
2.332700000000000e-002	-3.803830e+002	-2.061538e+002	1.742291e+002	3.192468e+001	-9.998998e+000	-6.630508e+000
2.332710000000000e-002	-3.804442e+002	-2.061879e+002	1.742563e+002	3.193150e+001	-9.998998e+000	-6.630677e+000
2.332730000000001e-002	-3.804989e+002	-2.062221e+002	1.742769e+002	3.194518e+001	-8.332372e+000	-6.631015e+000
2.332770000000001e-002	-3.803193e+002	-2.061459e+002	1.741734e+002	3.197246e+001	-2.142045e+000	-6.631690e+000
2.332800000000000e-002	-3.799830e+002	-2.059879e+002	1.739950e+002	3.199292e+001	7.599658e-004	-6.632195e+000
2.333299999999999e-002	-3.729414e+002	-2.026359e+002	1.703055e+002	3.233049e+001	7.458823e-004	-6.640136e+000
2.333310000000000e-002	-3.728005e+002	-2.025688e+002	1.702317e+002	3.233717e+001	7.456008e-004	-6.640286e+000
2.333330000000000e-002	-3.725189e+002	-2.024347e+002	1.700842e+002	3.235053e+001	8.232187e-004	-6.640584e+000
2.333370000000000e-002	-3.719555e+002	-2.021663e+002	1.697891e+002	3.237721e+001	1.112376e-003	-6.641176e+000
2.333399999999999e-002	-3.715329e+002	-2.019650e+002	1.695678e+002	3.239720e+001	1.211791e-003	-6.641618e+000
2.333900000000000e-002	-3.644897e+002	-1.986083e+002	1.658814e+002	3.272688e+001	1.191650e-003	-6.648494e+000
2.333910000000000e-002	-3.643489e+002	-1.985411e+002	1.658077e+002	3.273343e+001	1.191247e-003	-6.648623e+000
2.333930000000001e-002	-3.641348e+002	-1.984406e+002	1.656942e+002	3.274648e+001	-1.665514e+000	-6.648878e+000
2.333970000000001e-002	-3.639958e+002	-1.983842e+002	1.656116e+002	3.277254e+001	-7.856132e+000	-6.649388e+000
2.334000000000000e-002	-3.640932e+002	-1.984426e+002	1.656505e+002	3.279208e+001	-9.999038e+000	-6.649771e+000
2.335528571428571e-002	-3.734378e+002	-2.035845e+002	1.698532e+002	3.373134e+001	-9.999013e+000	-6.672683e+000
2.337057142857143e-002	-3.827513e+002	-2.086863e+002	1.740650e+002	3.462131e+001	-9.998988e+000	-6.698346e+000
2.338585714285714e-002	-3.920339e+002	-2.137479e+002	1.782860e+002	3.546198e+001	-9.998963e+000	-6.726761e+000
